tconst,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes,title,studio,domestic_gross,foreign_gross,year
tt7399140,Believe,Believe,2019,109.0,Drama,,,Believe,ORF,6200000.0,,2013
tt1013860,Dylan Dog: Dead of Night,Dylan Dog: Dead of Night,2010,107.0,"Action,Comedy,Crime",5.1,14120.0,Dylan Dog: Dead of Night,OMNI/FSR,1200000.0,3400000,2011
tt1014763,Child 44,Child 44,2015,137.0,"Crime,Drama,History",6.5,59477.0,Child 44,LG/S,1200000.0,11700000,2015
tt1017451,The Runaways,The Runaways,2010,106.0,"Biography,Drama,Music",6.6,43792.0,The Runaways,App.,3600000.0,1100000,2010
tt6168914,The Runaways,The Runaways,2019,108.0,Adventure,9.2,47.0,The Runaways,App.,3600000.0,1100000,2010
tt10178180,The Silence,The Silence,2017,91.0,Drama,,,The Silence,MBox,100000.0,132000,2013
tt1361835,The Silence,Das letzte Schweigen,2010,118.0,"Crime,Drama,Thriller",7.0,5792.0,The Silence,MBox,100000.0,132000,2013
tt4603640,The Silence,The Silence,2015,91.0,Drama,7.3,206.0,The Silence,MBox,100000.0,132000,2013
tt7161338,The Silence,The Silence,2017,116.0,"Documentary,History",,,The Silence,MBox,100000.0,132000,2013
tt7315484,The Silence,The Silence,2019,90.0,"Horror,Thriller",5.2,22399.0,The Silence,MBox,100000.0,132000,2013
tt1020072,Selma,Selma,2014,128.0,"Biography,Drama,History",7.5,77633.0,Selma,Par.,52100000.0,14700000,2014
tt1020558,Centurion,Centurion,2010,97.0,"Action,Adventure,Drama",6.4,74085.0,Centurion,Magn.,124000.0,6700000,2010
tt1020773,Certified Copy,Copie conforme,2010,106.0,"Drama,Romance",7.3,18210.0,Certified Copy,IFC,1400000.0,4099999,2011
tt1020938,Babies,Bébé(s),2010,79.0,Documentary,7.1,6672.0,Babies,Focus,7300000.0,2200000,2010
tt1023114,The Way Back,The Way Back,2010,133.0,"Adventure,Drama,History",7.3,102126.0,The Way Back,NM,2700000.0,17600000,2011
tt1024648,Argo,Argo,2012,120.0,"Biography,Drama,Thriller",7.7,534683.0,Argo,WB,136000000.0,96300000,2012
tt10263270,Kick,Kick,2018,118.0,"Documentary,Romance,Sport",,,Kick,UTV,2500000.0,,2014
tt2372222,Kick,Kick,2014,146.0,"Action,Comedy,Crime",5.4,21775.0,Kick,UTV,2500000.0,,2014
tt2402127,Kick,Kick,2015,76.0,"Drama,Horror,Thriller",3.2,218.0,Kick,UTV,2500000.0,,2014
tt1027718,Wall Street: Money Never Sleeps,Wall Street: Money Never Sleeps,2010,133.0,Drama,6.2,93486.0,Wall Street: Money Never Sleeps,Fox,52500000.0,82300000,2010
tt1028576,Secretariat,Secretariat,2010,123.0,"Biography,Drama,Family",7.2,24536.0,Secretariat,BV,59700000.0,537000,2010
tt1029231,Krrish 3,Krrish 3,2013,152.0,"Action,Adventure,Sci-Fi",5.3,18891.0,Krrish 3,Eros,2200000.0,,2013
tt1032751,The Warrior's Way,The Warrior's Way,2010,100.0,"Action,Fantasy,Western",6.3,24271.0,The Warrior's Way,Rela.,5700000.0,5400000,2010
tt1033575,The Descendants,The Descendants,2011,115.0,"Comedy,Drama",7.3,223464.0,The Descendants,FoxS,82600000.0,94700000,2011
tt5838908,The Descendants,The Descendants,2015,80.0,Drama,7.5,12.0,The Descendants,FoxS,82600000.0,94700000,2011
tt10340148,Midnight in Paris,Midnight in Paris,2019,75.0,"Comedy,Documentary,Drama",,,Midnight in Paris,SPC,56800000.0,94300000,2011
tt1605783,Midnight in Paris,Midnight in Paris,2011,94.0,"Comedy,Fantasy,Romance",7.7,356500.0,Midnight in Paris,SPC,56800000.0,94300000,2011
tt1034314,Iron Sky,Iron Sky,2012,93.0,"Action,Comedy,Sci-Fi",5.9,87609.0,Iron Sky,EOne,122000.0,8000000,2012
tt1034389,The Eagle,The Eagle,2011,114.0,"Action,Adventure,Drama",6.2,61475.0,The Eagle,Focus,19500000.0,7600000,2011
tt5130954,The Eagle,The Eagle,2015,11.0,Documentary,,,The Eagle,Focus,19500000.0,7600000,2011
tt1034415,Suspiria,Suspiria,2018,152.0,"Fantasy,Horror,Mystery",6.8,37360.0,Suspiria,Amazon,2500000.0,5400000,2018
tt10351040,Trash,Trash,2019,55.0,Thriller,,,Trash,FCW,17500.0,4800000,2015
tt1921149,Trash,Trash,2014,114.0,"Adventure,Crime,Drama",7.2,18690.0,Trash,FCW,17500.0,4800000,2015
tt1988822,Trash,Trash,2010,75.0,Comedy,,,Trash,FCW,17500.0,4800000,2015
tt4713454,Trash,Trash,2015,88.0,Drama,,,Trash,FCW,17500.0,4800000,2015
tt1037705,The Book of Eli,The Book of Eli,2010,118.0,"Action,Adventure,Drama",6.9,271307.0,The Book of Eli,WB,94800000.0,62300000,2010
tt1038919,The Bounty Hunter,The Bounty Hunter,2010,110.0,"Action,Comedy,Romance",5.6,112444.0,The Bounty Hunter,Sony,67099999.0,69300000,2010
tt10402572,Unbroken,Unbroken,2018,104.0,Drama,,,Unbroken,Uni.,115600000.0,47800000,2014
tt1809398,Unbroken,Unbroken,2014,137.0,"Biography,Drama,Sport",7.2,129981.0,Unbroken,Uni.,115600000.0,47800000,2014
tt1041804,The Nutcracker in 3D,The Nutcracker in 3D,2010,110.0,"Action,Family,Fantasy",4.3,3119.0,The Nutcracker in 3D,Free,195000.0,16000000,2010
tt1043726,The Legend of Hercules,The Legend of Hercules,2014,99.0,"Action,Adventure,Fantasy",4.2,50352.0,The Legend of Hercules,LG/S,18800000.0,42400000,2014
tt1045658,Silver Linings Playbook,Silver Linings Playbook,2012,122.0,"Comedy,Drama,Romance",7.7,621018.0,Silver Linings Playbook,Wein.,132100000.0,104300000,2012
tt1047011,Unfinished Song,Song for Marion,2012,90.0,"Comedy,Drama,Music",7.0,6709.0,Unfinished Song,Wein.,1700000.0,5300000,2013
tt1047540,Parental Guidance,Parental Guidance,2012,105.0,"Comedy,Family",6.1,23711.0,Parental Guidance,Fox,77300000.0,42500000,2012
tt1049402,Howl,Howl,2010,84.0,"Biography,Drama,Romance",6.8,12096.0,Howl,Osci.,617000.0,566000,2010
tt2393827,Howl,Howl,2015,89.0,"Action,Fantasy,Horror",5.3,9732.0,Howl,Osci.,617000.0,566000,2010
tt1051904,Goosebumps,Goosebumps,2015,103.0,"Adventure,Comedy,Family",6.3,72858.0,Goosebumps,Sony,80100000.0,70100000,2015
tt1053424,Repo Men,Repo Men,2010,111.0,"Action,Crime,Sci-Fi",6.3,96144.0,Repo Men,Uni.,13800000.0,4600000,2010
tt1053810,The Big Year,The Big Year,2011,100.0,Comedy,6.2,39522.0,The Big Year,Fox,7200000.0,244000,2011
tt1055292,Life as We Know It,Life as We Know It,2010,114.0,"Comedy,Drama,Romance",6.6,113077.0,Life as We Know It,WB,53400000.0,52300000,2010
tt1065073,Boyhood,Boyhood,2014,165.0,Drama,7.9,315584.0,Boyhood,IFC,25400000.0,19100000,2014
tt1067583,Water for Elephants,Water for Elephants,2011,120.0,"Drama,Romance",6.9,105812.0,Water for Elephants,Fox,58700000.0,58400000,2011
tt1067765,Adult World,Adult World,2013,97.0,"Comedy,Drama",6.2,15924.0,Adult World,IFC,25400.0,,2014
tt1067774,Monte Carlo,Monte Carlo,2011,109.0,"Adventure,Comedy,Family",5.8,38731.0,Monte Carlo,Fox,23200000.0,16500000,2011
tt1071875,Ghost Rider: Spirit of Vengeance,Ghost Rider: Spirit of Vengeance,2011,96.0,"Action,Fantasy,Thriller",4.3,103608.0,Ghost Rider: Spirit of Vengeance,Sony,51800000.0,80800000,2012
tt1072748,Winchester,Winchester,2018,99.0,"Biography,Drama,Fantasy",5.4,24351.0,Winchester,LGF,25100000.0,,2018
tt1074638,Skyfall,Skyfall,2012,143.0,"Action,Adventure,Thriller",7.8,592221.0,Skyfall,Sony,304400000.0,804200000,2012
tt1075747,Jonah Hex,Jonah Hex,2010,81.0,"Action,Drama,Fantasy",4.7,51860.0,Jonah Hex,WB,10500000.0,356000,2010
tt1077368,Dark Shadows,Dark Shadows,2012,113.0,"Comedy,Fantasy,Horror",6.2,229818.0,Dark Shadows,WB,79700000.0,165800000,2012
tt1083452,Eddie the Eagle,Eddie the Eagle,2015,106.0,"Biography,Comedy,Drama",7.4,75331.0,Eddie the Eagle,Fox,15800000.0,30400000,2016
tt1086772,Blended,Blended,2014,117.0,"Comedy,Romance",6.5,106491.0,Blended,WB,46300000.0,81700000,2014
tt1091191,Lone Survivor,Lone Survivor,2013,121.0,"Action,Biography,Drama",7.5,246641.0,Lone Survivor,Uni.,125100000.0,29700000,2013
tt1092026,Paul,Paul,2011,104.0,"Adventure,Comedy,Sci-Fi",7.0,220567.0,Paul,Uni.,37400000.0,60600000,2011
tt5132504,Paul,Paul,2016,71.0,Drama,4.8,6.0,Paul,Uni.,37400000.0,60600000,2011
tt1092634,Shanghai,Shanghai,2010,105.0,"Crime,Drama,Mystery",6.4,8662.0,Shanghai,Wein.,46400.0,9200000,2015
tt2072227,Shanghai,Shanghai,2012,120.0,"Crime,Mystery,Thriller",7.2,9047.0,Shanghai,Wein.,46400.0,9200000,2015
tt5424576,Shanghai,Shanghai,2016,120.0,Drama,,,Shanghai,Wein.,46400.0,9200000,2015
tt1093357,The Darkest Hour,The Darkest Hour,2011,89.0,"Action,Adventure,Horror",4.9,55071.0,The Darkest Hour,Sum.,21400000.0,43200000,2011
tt4249090,The Darkest Hour,The Darkest Hour,2014,52.0,"Documentary,News",6.4,8.0,The Darkest Hour,Sum.,21400000.0,43200000,2011
tt1100089,Foxcatcher,Foxcatcher,2014,134.0,"Biography,Drama,Sport",7.0,125954.0,Foxcatcher,SPC,12100000.0,,2014
tt1103153,Killers,Killers,2010,100.0,"Action,Comedy,Romance",5.4,82237.0,Killers,LGF,47100000.0,51100000,2010
tt2409300,Killers,Killers,2014,137.0,"Action,Crime,Drama",6.5,4472.0,Killers,LGF,47100000.0,51100000,2010
tt1105740,Eva,Eva,2010,111.0,Drama,5.4,334.0,Eva,Wein.,16700.0,,2015
tt1298554,Eva,Eva,2011,94.0,"Drama,Fantasy,Sci-Fi",6.7,8938.0,Eva,Wein.,16700.0,,2015
tt4664242,Eva,Eva,2015,82.0,Drama,,,Eva,Wein.,16700.0,,2015
tt5143826,Eva,Ewa,2016,85.0,"Drama,Romance",5.7,28.0,Eva,Wein.,16700.0,,2015
tt6414890,Eva,Eva,2018,100.0,"Drama,Romance",4.6,643.0,Eva,Wein.,16700.0,,2015
tt1107319,Dirty Girl,Dirty Girl,2010,90.0,"Comedy,Drama",6.5,10038.0,Dirty Girl,Wein.,55100.0,,2011
tt1109624,Paddington,Paddington,2014,95.0,"Adventure,Comedy,Family",7.2,84679.0,Paddington,W/Dim.,76300000.0,191800000,2015
tt1111235,Trance,Trance,2010,83.0,Horror,4.6,77.0,Trance,FoxS,2300000.0,21900000,2013
tt1924429,Trance,Trance,2013,101.0,"Crime,Drama,Mystery",6.9,104951.0,Trance,FoxS,2300000.0,21900000,2013
tt1120985,Blue Valentine,Blue Valentine,2010,112.0,"Drama,Romance",7.4,170089.0,Blue Valentine,Wein.,9700000.0,2600000,2010
tt1121096,Seventh Son,Seventh Son,2014,102.0,"Action,Adventure,Fantasy",5.5,66565.0,Seventh Son,Uni.,17200000.0,97000000,2015
tt1124035,The Ides of March,The Ides of March,2011,101.0,"Drama,Thriller",7.1,207417.0,The Ides of March,Sony,41000000.0,35000000,2011
tt1124037,Free State of Jones,Free State of Jones,2016,139.0,"Action,Biography,Drama",6.9,45135.0,Free State of Jones,STX,20800000.0,4200000,2016
tt1126590,Big Eyes,Big Eyes,2014,106.0,"Biography,Crime,Drama",7.0,77447.0,Big Eyes,Wein.,14500000.0,14800000,2014
tt1126591,Burlesque,Burlesque,2010,119.0,"Drama,Music,Musical",6.4,71021.0,Burlesque,SGem,39400000.0,50100000,2010
tt1126618,Morning Glory,Morning Glory,2010,107.0,"Comedy,Drama,Romance",6.5,67367.0,Morning Glory,Par.,31000000.0,29000000,2010
tt1130884,Shutter Island,Shutter Island,2010,138.0,"Mystery,Thriller",8.1,1005960.0,Shutter Island,Par.,128000000.0,166800000,2010
tt1131724,2:22,2:22,2017,98.0,Thriller,5.8,16318.0,2:22,Magn.,400.0,,2017
tt1132449,Lay the Favorite,Lay the Favorite,2012,94.0,"Comedy,Drama,Romance",4.8,10555.0,Lay the Favorite,RTWC,21000.0,1600000,2012
tt1133985,Green Lantern,Green Lantern,2011,114.0,"Action,Adventure,Sci-Fi",5.5,252281.0,Green Lantern,WB,116600000.0,103300000,2011
tt1135084,Takers,Takers,2010,107.0,"Action,Crime,Thriller",6.2,53377.0,Takers,SGem,57700000.0,11300000,2010
tt1135989,A Tale of Love and Darkness,A Tale of Love and Darkness,2015,95.0,"Biography,Drama,History",6.0,3056.0,A Tale of Love and Darkness,FCW,572000.0,,2016
tt1139328,The Ghost Writer,The Ghost Writer,2010,128.0,"Drama,Mystery,Thriller",7.2,148274.0,The Ghost Writer,Sum.,15500000.0,44700000,2010
tt1142977,Frankenweenie,Frankenweenie,2012,87.0,"Animation,Comedy,Family",7.0,89489.0,Frankenweenie,BV,35300000.0,46200000,2012
tt1143896,Holy Rollers,Holy Rollers,2010,89.0,"Biography,Crime,Drama",5.9,4664.0,Holy Rollers,FInd.,303000.0,305000,2010
tt1152398,Beastly,Beastly,2011,86.0,"Drama,Fantasy,Romance",5.6,72599.0,Beastly,CBS,27900000.0,15300000,2011
tt1152822,Freakonomics,Freakonomics,2010,93.0,Documentary,6.4,6466.0,Freakonomics,Magn.,101000.0,16400,2010
tt1152830,The Joneses,The Joneses,2011,117.0,"Comedy,Drama",6.9,87.0,The Joneses,RAtt.,1500000.0,5500000,2010
tt4360484,The Joneses,The Joneses,2016,80.0,"Biography,Documentary",5.9,15.0,The Joneses,RAtt.,1500000.0,5500000,2010
tt1155076,The Karate Kid,The Karate Kid,2010,140.0,"Action,Drama,Family",6.2,146401.0,The Karate Kid,Sony,176600000.0,182500000,2010
tt1159922,Cheerful Weather for the Wedding,Cheerful Weather for the Wedding,2012,89.0,"Comedy,Drama,Romance",5.6,2048.0,Cheerful Weather for the Wedding,IFC,2700.0,,2012
tt1161864,The Rite,The Rite,2011,114.0,"Drama,Horror,Mystery",6.0,85604.0,The Rite,WB (NL),33000000.0,63000000,2011
tt1164999,Biutiful,Biutiful,2010,148.0,"Drama,Romance",7.5,80382.0,Biutiful,RAtt.,5100000.0,20000000,2011
tt1170358,The Hobbit: The Desolation of Smaug,The Hobbit: The Desolation of Smaug,2013,161.0,"Adventure,Fantasy",7.8,565563.0,The Hobbit: The Desolation of Smaug,WB (NL),258399999.0,700000000,2013
tt1171222,Baggage Claim,Baggage Claim,2013,96.0,Comedy,5.1,8296.0,Baggage Claim,FoxS,21600000.0,887000,2013
tt1172049,Demolition,Demolition,2015,101.0,"Comedy,Drama",7.0,78099.0,Demolition,FoxS,2000000.0,,2016
tt1172991,The Company Men,The Company Men,2010,104.0,Drama,6.8,41139.0,The Company Men,Wein.,4400000.0,441000,2011
tt1174042,The Myth of the American Sleepover,The Myth of the American Sleepover,2010,96.0,"Comedy,Drama,Romance",6.3,3437.0,The Myth of the American Sleepover,IFC,41000.0,,2011
tt1175709,All Good Things,All Good Things,2010,101.0,"Crime,Drama,Mystery",6.3,49684.0,All Good Things,Magn.,582000.0,62500,2010
tt1178665,A Walk in the Woods,A Walk in the Woods,2015,104.0,"Adventure,Biography,Comedy",6.3,22033.0,A Walk in the Woods,BG,29500000.0,8000000,2015
tt1179034,From Paris with Love,From Paris with Love,2010,92.0,"Action,Crime,Thriller",6.5,107079.0,From Paris with Love,LGF,24100000.0,28700000,2010
tt1179933,10 Cloverfield Lane,10 Cloverfield Lane,2016,103.0,"Drama,Horror,Mystery",7.2,260383.0,10 Cloverfield Lane,Par.,72100000.0,38100000,2016
tt1181791,Black Death,Black Death,2010,102.0,"Action,Adventure,Drama",6.4,41103.0,Black Death,Magn.,22600.0,243000,2011
tt1182350,You Will Meet a Tall Dark Stranger,You Will Meet a Tall Dark Stranger,2010,98.0,"Comedy,Drama,Romance",6.3,41608.0,You Will Meet a Tall Dark Stranger,SPC,3200000.0,31000000,2010
tt1183919,Marley,Marley,2012,144.0,"Biography,Documentary,Music",8.0,12503.0,Marley,Magn.,1400000.0,,2012
tt6600382,Marley,Marley,2017,90.0,Drama,,,Marley,Magn.,1400000.0,,2012
tt1183923,Welcome to the Rileys,Welcome to the Rileys,2010,110.0,Drama,7.0,22210.0,Welcome to the Rileys,Gold.,159000.0,158000,2010
tt1185416,When in Rome,When in Rome,2010,91.0,"Comedy,Romance",5.6,57396.0,When in Rome,BV,32700000.0,10400000,2010
tt1188982,Jai Ho,Jai Ho,2014,135.0,"Action,Drama",5.3,15531.0,Jai Ho,Eros,1300000.0,,2014
tt4354792,Jai Ho,Jai Ho,2014,60.0,"Biography,Documentary,Music",7.6,34.0,Jai Ho,Eros,1300000.0,,2014
tt1189073,The Skin I Live In,La piel que habito,2011,120.0,"Drama,Horror,Thriller",7.6,123434.0,The Skin I Live In,SPC,3200000.0,27700000,2011
tt1189340,The Lincoln Lawyer,The Lincoln Lawyer,2011,118.0,"Crime,Drama,Thriller",7.3,196109.0,The Lincoln Lawyer,LGF,58000000.0,17000000,2011
tt1192628,Rango,Rango,2011,107.0,"Adventure,Animation,Comedy",7.2,215761.0,Rango,Par.,123500000.0,122200000,2011
tt1194173,The Bourne Legacy,The Bourne Legacy,2012,135.0,"Action,Adventure,Thriller",6.7,268678.0,The Bourne Legacy,Uni.,113200000.0,162900000,2012
tt1194417,Casino Jack,Casino Jack,2010,108.0,"Biography,Comedy,Crime",6.2,16191.0,Casino Jack,ATO,1000000.0,40700,2010
tt1195478,The Five-Year Engagement,The Five-Year Engagement,2012,124.0,"Comedy,Romance",6.2,88469.0,The Five-Year Engagement,Uni.,28800000.0,25100000,2012
tt1196141,Diary of a Wimpy Kid,Diary of a Wimpy Kid,2010,94.0,"Comedy,Drama,Family",6.2,38640.0,Diary of a Wimpy Kid,Fox,64000000.0,11700000,2010
tt1196340,Inhale,Inhale,2010,83.0,"Drama,Thriller",6.6,6006.0,Inhale,IFC,4100.0,51000,2010
tt1196948,Charlie Countryman,The Necessary Death of Charlie Countryman,2013,103.0,"Comedy,Drama,Romance",6.4,25356.0,Charlie Countryman,MNE,11700.0,,2013
tt1196956,One Chance,One Chance,2013,103.0,"Biography,Comedy,Drama",6.8,10677.0,One Chance,Wein.,101000.0,10800000,2014
tt1198101,Kites,Kites,2010,123.0,"Action,Drama,Romance",6.1,11353.0,Kites,Relbig.,1600000.0,1300000,2010
tt1198156,You're Not You,You're Not You,2014,102.0,Drama,7.4,22156.0,You're Not You,EOne,11500.0,,2014
tt1204340,Tyrannosaur,Tyrannosaur,2011,92.0,Drama,7.6,28454.0,Tyrannosaur,Strand,22300.0,,2011
tt1204342,The Muppets,The Muppets,2011,103.0,"Adventure,Comedy,Family",7.1,82752.0,The Muppets,BV,88600000.0,76600000,2011
tt1204975,Last Vegas,Last Vegas,2013,105.0,"Comedy,Drama",6.6,121409.0,Last Vegas,CBS,63900000.0,70500000,2013
tt1204977,Ouija,Ouija,2014,89.0,"Horror,Mystery,Thriller",4.5,44054.0,Ouija,Uni.,50900000.0,52700000,2014
tt1205537,Jack Ryan: Shadow Recruit,Jack Ryan: Shadow Recruit,2014,105.0,"Action,Drama,Thriller",6.2,114913.0,Jack Ryan: Shadow Recruit,Par.,50600000.0,84900000,2014
tt1206543,Out of the Furnace,Out of the Furnace,2013,116.0,"Crime,Drama,Thriller",6.8,99037.0,Out of the Furnace,Rela.,11300000.0,4300000,2013
tt1210166,Moneyball,Moneyball,2011,133.0,"Biography,Drama,Sport",7.6,326657.0,Moneyball,Sony,75600000.0,34600000,2011
tt1210819,The Lone Ranger,The Lone Ranger,2013,150.0,"Action,Adventure,Western",6.4,208827.0,The Lone Ranger,BV,89300000.0,171200000,2013
tt1211837,Doctor Strange,Doctor Strange,2016,115.0,"Action,Adventure,Fantasy",7.5,514510.0,Doctor Strange,BV,232600000.0,445100000,2016
tt1211956,Escape Plan,Escape Plan,2013,115.0,"Action,Crime,Mystery",6.7,211587.0,Escape Plan,LG/S,25100000.0,112200000,2013
tt1212419,Hereafter,Hereafter,2010,129.0,"Drama,Fantasy,Romance",6.5,87288.0,Hereafter,WB,32700000.0,72500000,2010
tt1212428,The Lost City of Z,The Lost City of Z,2016,141.0,"Adventure,Biography,Drama",6.6,66475.0,The Lost City of Z,BST,8600000.0,10700000,2017
tt1212450,Lawless,Lawless,2012,116.0,"Crime,Drama",7.3,214055.0,Lawless,Wein.,37400000.0,16300000,2012
tt8781832,Lawless,Lawless,2018,90.0,"Action,Adventure,Documentary",,,Lawless,Wein.,37400000.0,16300000,2012
tt1212454,An Invisible Sign,An Invisible Sign,2010,96.0,"Comedy,Drama,Family",5.4,3789.0,An Invisible Sign,IFC,1300.0,,2011
tt1213012,Alpha and Omega,Alpha and Omega,2010,90.0,"Adventure,Animation,Comedy",5.3,12463.0,Alpha and Omega,LGF,25100000.0,25400000,2010
tt1213641,First Man,First Man,2018,141.0,"Biography,Drama,History",7.4,120009.0,First Man,Uni.,44900000.0,60800000,2018
tt7027210,First Man,First Man,2017,92.0,Documentary,6.6,186.0,First Man,Uni.,44900000.0,60800000,2018
tt1213648,London Boulevard,London Boulevard,2010,103.0,"Crime,Drama",6.2,44610.0,London Boulevard,IFC,16100.0,4600000,2011
tt1213663,The World's End,The World's End,2013,109.0,"Action,Comedy,Sci-Fi",7.0,235308.0,The World's End,Focus,26000000.0,20100000,2013
tt1214962,Seeking Justice,Seeking Justice,2011,105.0,"Action,Crime,Drama",6.2,42846.0,Seeking Justice,Anch.,412000.0,11900000,2012
tt1216475,Cars 2,Cars 2,2011,106.0,"Adventure,Animation,Comedy",6.2,138914.0,Cars 2,BV,191500000.0,370700000,2011
tt1216491,Kill the Messenger,Kill the Messenger,2014,112.0,"Biography,Crime,Drama",7.0,41231.0,Kill the Messenger,Focus,2500000.0,,2014
tt1216492,Leap Year,Leap Year,2010,100.0,"Comedy,Romance",6.5,86125.0,Leap Year,Uni.,25900000.0,6700000,2010
tt1537401,Leap Year,Año bisiesto,2010,94.0,"Drama,Romance",5.9,2211.0,Leap Year,Uni.,25900000.0,6700000,2010
tt1217209,Brave,Brave,2012,93.0,"Adventure,Animation,Comedy",7.1,338728.0,Brave,BV,237300000.0,303200000,2012
tt1219289,Limitless,Limitless,2011,105.0,"Mystery,Sci-Fi,Thriller",7.4,492490.0,Limitless,Rela.,79200000.0,82600000,2011
tt4597838,Limitless,Limitless,2015,3.0,"Biography,Documentary",6.7,10.0,Limitless,Rela.,79200000.0,82600000,2011
tt6084030,Limitless,Limitless,2017,57.0,Documentary,3.9,8.0,Limitless,Rela.,79200000.0,82600000,2011
tt1219342,Legend of the Guardians: The Owls of Ga'Hoole,Legend of the Guardians: The Owls of Ga'Hoole,2010,97.0,"Action,Adventure,Animation",7.0,73790.0,Legend of the Guardians: The Owls of Ga'Hoole,WB,55700000.0,84400000,2010
tt1220634,Resident Evil: Afterlife,Resident Evil: Afterlife,2010,96.0,"Action,Adventure,Horror",5.9,153270.0,Resident Evil: Afterlife,SGem,60100000.0,240100000,2010
tt1220888,Henry's Crime,Henry's Crime,2010,108.0,"Comedy,Crime,Drama",6.0,17764.0,Henry's Crime,MPFT,103000.0,102000,2011
tt1222815,Chimpanzee,Chimpanzee,2012,78.0,Documentary,7.2,5539.0,Chimpanzee,BV,29000000.0,5900000,2012
tt1222817,Zookeeper,Zookeeper,2011,102.0,"Comedy,Family,Romance",5.2,52396.0,Zookeeper,Sony,80400000.0,89500000,2011
tt1223236,African Cats,African Cats,2011,89.0,"Adventure,Documentary",7.6,5784.0,African Cats,BV,15400000.0,15400000,2011
tt1226229,Get Him to the Greek,Get Him to the Greek,2010,109.0,"Adventure,Comedy,Music",6.4,161653.0,Get Him to the Greek,Uni.,61000000.0,30300000,2010
tt1226240,A Late Quartet,A Late Quartet,2012,105.0,"Drama,Music",7.1,12974.0,A Late Quartet,EOne,1600000.0,,2012
tt1226273,Edge of Darkness,Edge of Darkness,2010,117.0,"Crime,Drama,Mystery",6.6,84753.0,Edge of Darkness,WB,43300000.0,37800000,2010
tt1226753,The Debt,The Debt,2010,113.0,"Drama,Thriller",6.9,61046.0,The Debt,Focus,31200000.0,14500000,2011
tt2698966,The Debt,Oliver's Deal,2015,99.0,"Drama,Mystery,Thriller",6.1,624.0,The Debt,Focus,31200000.0,14500000,2011
tt1226837,Beautiful Boy,Beautiful Boy,2018,120.0,"Biography,Drama",7.3,30368.0,Beautiful Boy,Anch.,77200.0,,2011
